filename,caving_id,area,perimeter,major_axis,roundness,circularity
Cavings_379.txt,1,0.005321180989500001,0.3469766137804893,0.14036656400297043,0.34386724674085883,0.5554148487202234
Cavings_379.txt,2,0.005388436372000001,0.3065867862962778,0.11866877741428028,0.4871917679801598,0.7203868172009008
Cavings_379.txt,3,0.002556391058999999,0.23583760781800064,0.09011461682213379,0.40081773342006793,0.5775785178553328
Cavings_379.txt,4,0.0038650354948500014,0.2916324189604467,0.11275017245663085,0.38710535186812506,0.571073161640396
Cavings_379.txt,5,0.0040299601565,0.3115459201466063,0.12473402099667913,0.32979269034271935,0.5217548319667727
Cavings_379.txt,6,0.0034678918400000004,0.2618554975945895,0.10312011398849406,0.4152301627833102,0.6355533545680929
Cavings_379.txt,7,0.0024370789062499996,0.20933940121094885,0.07770197974472723,0.5139436931285525,0.6988395889213566
Cavings_1963.txt,1,0.0009570421875000012,0.1369437237266725,0.051161667613556186,0.4655344420570185,0.6412932676115926
Cavings_1963.txt,2,0.0005251659720000007,0.09548600000000007,0.035057982044036734,0.5440425511285933,0.7238141032588713
Cavings_1963.txt,3,0.0007812420139999983,0.11262404988998347,0.04065630643577938,0.6017829339824371,0.773986123536747
Cavings_1138.txt,1,0.00542969921875,0.5317378056814048,0.16227088445019958,0.2625455637364199,0.24131846726051728
Cavings_1138.txt,2,0.0010091101043000013,0.13649515186327615,0.05396830522779088,0.4411345905212417,0.6806345123769431
Cavings_1775.txt,1,0.009338135277300002,0.46254568674722224,0.17731455466137008,0.3781651541091715,0.5484799471819652
Cavings_55.txt,1,0.0011718986109999976,0.1501255401214262,0.057748221860071135,0.4474277597734039,0.6534174639058129
Cavings_55.txt,2,0.0009222980905000009,0.16196562057104413,0.06805122712339581,0.2535767937063356,0.44180995245687965
Cavings_55.txt,3,0.0012456590274999998,0.15801074865179993,0.060554017810546604,0.4325371057604183,0.6269541511818412
Cavings_636.txt,1,0.0017469606770000041,0.18974374883707376,0.061334934816954095,0.5912585471498487,0.6097587480288892
Cavings_636.txt,2,0.0008398721360000051,0.13322315332336682,0.052871801028525664,0.38253844027519546,0.5946530068446482
Cavings_636.txt,3,0.0009548743924999996,0.13685537301303147,0.05259632734326612,0.43948648686194763,0.6406670748919249
Cavings_636.txt,4,0.009902363107999997,0.6097795518276669,0.20775962673243323,0.29209670186702635,0.33465937669445234
Cavings_1862.txt,1,0.009752640364000004,0.4236905820277455,0.16072937390533193,0.48066425010280756,0.6827071523459342
Cavings_1862.txt,2,0.025323387153249995,0.7023503868891785,0.2622768795476452,0.46871828651301106,0.6450954916033438
Cavings_1163.txt,1,0.0012673782120000013,0.14516474866786444,0.05303613728393126,0.5736837959455963,0.7557771679186536
Cavings_2799.txt,1,0.0014779092015000028,0.22052595186327623,0.09118043808844088,0.22633646190850631,0.38188992981638276
Cavings_2799.txt,2,0.0014084061634999972,0.16243852248397214,0.05896238207535372,0.5158079057738606,0.6707485150521116
Cavings_2815.txt,1,0.0019509498265000032,0.21938239390819517,0.08316530507970261,0.35914667428918234,0.5093923543365999
Cavings_2815.txt,2,0.0029166609370000008,0.25426678474659314,0.10078546647706695,0.36559499641919146,0.5669131703405995
Cavings_2505.txt,1,0.002404515798499999,0.21823116584927882,0.08124999999999996,0.46375757263384965,0.6344595711615703
Cavings_2505.txt,2,0.0017187436635000004,0.17748162603455842,0.06127815357042019,0.582787042608265,0.6856684652861685
Cavings_2505.txt,3,0.0015798249999999982,0.18070190774207673,0.05908427517537979,0.5762026833367435,0.6079857086860652
Cavings_991.txt,1,0.0025651266494999994,0.21364410342736762,0.07808636051193575,0.5356345324886743,0.7062148655826785
Cavings_991.txt,2,0.00030381250000000026,0.07013800000000003,0.024944132797112845,0.6216972368982998,0.7760840304210176
Cavings_991.txt,3,0.0015038937494999973,0.16705042270963216,0.06385101074376187,0.46966880980988196,0.6772232513519759
Cavings_1420.txt,1,0.002185312325999999,0.20966014090923055,0.08017448029142442,0.43286385925861837,0.62472895146171
Cavings_1420.txt,2,0.0008941006074999993,0.13348479857274062,0.04463705000333239,0.5713543504959031,0.6305690244654676
Cavings_1420.txt,3,0.0016167668400000042,0.17213777352777831,0.05605701462796612,0.6550848886051124,0.6856538112763408
Cavings_1420.txt,4,0.00195962717,0.2070315346827218,0.07630687940153234,0.4285052866224972,0.5745268281421718
Cavings_1060.txt,1,0.0076519242190000005,0.4054841612338714,0.15083438020889,0.42823296199177935,0.5848341642552873
Cavings_1060.txt,2,0.002810339323,0.23748963822421915,0.09032057826431361,0.43862709947083733,0.6261513083468957
Cavings_2347.txt,1,0.003561187761000002,0.2708225292326347,0.09271863321900299,0.5274374326577902,0.6101479504805434
Cavings_1628.txt,1,0.002940535156250001,0.2589172299014479,0.1115049861273029,0.30112576665296836,0.5512065075314313
Cavings_1628.txt,2,0.0025629328124999987,0.28684626170433736,0.1251932826672422,0.20820218629404452,0.39142512287403947
Cavings_1628.txt,3,0.02398882317295003,1.0243643797121258,0.3128545174164401,0.3120571955822119,0.2872829624557599
Cavings_1628.txt,4,0.024346720634437498,0.799395832790087,0.25891594547458835,0.4624161527337821,0.47876961096429554
Cavings_2408.txt,1,0.019019103958799993,0.6883738442613522,0.29129114892641966,0.28539449645389436,0.5043722633475275
Cavings_2408.txt,2,0.02480902392345,0.7561301198893217,0.30854349545289395,0.33180811701769103,0.545288659306494
Cavings_2717.txt,1,0.0031098270830000017,0.23004798790107675,0.07268930293378803,0.7493856142420389,0.7384298213675545
Cavings_1996.txt,1,0.0012456331594999977,0.15061859537986488,0.05737612319597754,0.4817679210727094,0.6899900666590445
Cavings_1996.txt,2,0.0014887163200000017,0.17296877375068168,0.06055488938145294,0.5169203595442416,0.625297079528126
Cavings_1996.txt,3,0.0013736725695000017,0.15685726382823467,0.05600964009882592,0.5575294086958927,0.7015906941987957
Cavings_1996.txt,4,0.000601119271,0.10222010512825785,0.03426795834303527,0.6517699135943414,0.722932698556675
Cavings_1996.txt,5,0.001095921875,0.15142706072596446,0.05839963427967679,0.4091376624116549,0.6005960541364541
Cavings_1996.txt,6,0.0008572185765,0.13151152064923194,0.04569137105625085,0.5227972715983977,0.6228361894273405
Cavings_1996.txt,7,0.000297306249999999,0.07049907483497536,0.024606537037949853,0.6251916387871439,0.7517043571960572
Cavings_1996.txt,8,0.0012369837670000014,0.14273287704061194,0.04901656378205226,0.655523693975264,0.7630022605968217
Cavings_793.txt,1,0.002602020659500004,0.23146311790424393,0.08585246927141942,0.4494850769037652,0.6103191633819284
Cavings_793.txt,2,0.0006857726564999988,0.11704023888136855,0.04635468539425114,0.40635256692866906,0.6290999195944609
Cavings_635.txt,1,0.0017795092880000044,0.19089659534121678,0.061334934816954095,0.6022746190654765,0.6136401360822307
Cavings_635.txt,2,0.0008398581590000065,0.13877851517643486,0.05550625755714408,0.34708206382191276,0.5479883637033035
Cavings_635.txt,3,0.0009809024304999977,0.13916221420974037,0.05259632734326612,0.45146604257144735,0.6364920950568126
Cavings_2638.txt,1,0.0025216929695000023,0.2182541712556445,0.08466847697933395,0.4478770724684543,0.6652378730608398
Cavings_2638.txt,2,0.002428326475500001,0.26878531363000213,0.11232700858653721,0.24504667110002437,0.4223824533191611
Cavings_979.txt,1,0.0016796916664999985,0.2002980677057434,0.08186346770080041,0.3191239594461562,0.5261213336159112
Cavings_979.txt,2,0.0018489560765000022,0.17448167561533207,0.05917082984883687,0.6723902272221389,0.763197276138757
Cavings_979.txt,3,0.0014192848085000003,0.17331562584057209,0.06577191608885967,0.41773290367345195,0.5937504869828008
Cavings_2586.txt,1,0.0013954114579999995,0.18567764524968414,0.0773082304803312,0.297276745537614,0.5086193858928819
Cavings_2586.txt,2,0.001239130728999998,0.1489953137306344,0.0549630140094227,0.5222592797605587,0.7014258597299899
Cavings_2586.txt,3,0.001514750521000003,0.16309457047429538,0.059294872105435964,0.5485509302188247,0.7156026957050241
Cavings_1123.txt,1,0.0031271426214999993,0.23793268666926712,0.08375018190428006,0.5676573814059724,0.6941436190443934
Cavings_1123.txt,2,0.0011371723090000012,0.15592862450008715,0.06270823143734802,0.3682029717346984,0.5877389111830813
Cavings_2689.txt,1,0.0007812427079999977,0.12790103035286876,0.04507197466275466,0.48964680424412327,0.600133340230158
Cavings_2689.txt,2,0.0013237540799999994,0.15289966849980102,0.05116027291756757,0.6439493736991608,0.7115478128340689
Cavings_2689.txt,3,0.0013064108509999982,0.1580354974140077,0.052871801028525574,0.5950338722752063,0.6573252989087693
Cavings_2689.txt,4,0.0030186770829999992,0.2791319133898831,0.111181183461951,0.3109311200184515,0.4868638584175567
Cavings_2689.txt,5,0.0022070211804999977,0.2096607792235432,0.0801742875740096,0.4371660229318905,0.6309311561905405
Cavings_758.txt,1,0.001436603732999999,0.1682045456630997,0.05839873054270954,0.5363401337779519,0.6380745136290029
Cavings_758.txt,2,0.0027929648437500006,0.23617393573718848,0.09058763682754947,0.4333489285458182,0.6292328668465555
Cavings_562.txt,1,0.0025086774304999985,0.2131712407669754,0.06486243329539837,0.7592214458091239,0.6937411575649578
Cavings_562.txt,2,0.0018294355900000017,0.19716201246740733,0.07044985212901443,0.4693178478958429,0.5913988869277119
Cavings_562.txt,3,0.0022027643225000035,0.2936639020394146,0.13089124264441834,0.16370312531975367,0.32097910920845113
Cavings_562.txt,4,0.002024755295000004,0.1899693137296211,0.07020439343801783,0.523063094932529,0.7050428290224108
Cavings_562.txt,5,0.001349822395999999,0.18861675583112875,0.07730823048033116,0.28756450768420216,0.47678869783566574
Cavings_627.txt,1,0.001848952257000003,0.1807290374719858,0.058798230058395545,0.680937590139414,0.7113440281100001
Cavings_627.txt,2,0.001150170746499996,0.15339808564473642,0.060554399121781344,0.39937514957707315,0.6142318070397212
Cavings_627.txt,3,0.0013324800350000047,0.16031933698439968,0.060554889381453036,0.4626711278195184,0.6514765057548122
Cavings_1952.txt,1,0.0009591837669999999,0.12698269885267,0.04674743083849637,0.5588515288573007,0.7475195888192095
Cavings_1952.txt,2,0.0008073119790000001,0.12790404988998363,0.0478066808406524,0.4497532712771924,0.6201298957805621
Cavings_1952.txt,3,0.0004969539929999977,0.0943325151764342,0.03505798204403661,0.5148165200339017,0.7017836085332356
Cavings_1952.txt,4,0.0012586299484999984,0.1581585276202416,0.05655076545016872,0.5011078480999492,0.6322992968905266
Cavings_1952.txt,5,0.0023155548610000005,0.19681426930402135,0.07058882991663766,0.5916886348196579,0.7511934190697118
Cavings_1952.txt,6,0.0010785727429999995,0.15618975990291062,0.05600964009882585,0.4377579031509499,0.5555897057275366
Cavings_1952.txt,7,0.001139309635500001,0.15685739222647352,0.05774781600199268,0.43499149023889144,0.5818910177124871
Cavings_1952.txt,8,0.0008810569445000002,0.1255938467082629,0.04705923056107057,0.506552488592569,0.7019030314816044
Cavings_1952.txt,9,0.0006922704864999992,0.12607906085093712,0.04350063857002561,0.4657948375567992,0.5472676166684214
Cavings_1360.txt,1,0.004565973437499996,0.32155282363290805,0.12203245116361468,0.3903847373432955,0.5549304928791209
Cavings_1360.txt,2,0.01259548920145,0.5857243381881532,0.2522307631905553,0.25207457904993963,0.4613583266971538
Cavings_1360.txt,3,0.0033832716945199986,0.30790304950047637,0.13136876185346955,0.24961045993465727,0.4484548847725133
Cavings_666.txt,1,0.0018033728299999992,0.1818807791100493,0.05726911029516694,0.7000914414714754,0.6850492172795953
Cavings_666.txt,2,0.0007161552080000055,0.11770800000000037,0.045071974662754796,0.44885296892907045,0.6495387383220165
Cavings_666.txt,3,0.001052503384999996,0.14343867958129541,0.0557784479256997,0.4307256834588251,0.6428369145110078
Cavings_666.txt,4,0.001879341926499997,0.23603782900042272,0.10000728537461649,0.23925038404649596,0.4238892898496855
Cavings_400.txt,1,0.003587212413499997,0.2698789394224085,0.09804269450601612,0.4751565665794714,0.61891209261763
Cavings_400.txt,2,0.0023502694444999988,0.20608973083581414,0.07967676640652532,0.4713726412750221,0.6953681813904562
Cavings_400.txt,3,0.0022634349824999997,0.20408003036169267,0.07182222264034996,0.558676573387532,0.6829310637194098
Cavings_400.txt,4,0.0029601384545000042,0.3777550731278436,0.17502789956175557,0.12302902474582368,0.26067613780530285
Cavings_400.txt,5,0.001987854253500002,0.2187260927804116,0.09271863321900298,0.2944154631345508,0.5221475125821248
Cavings_400.txt,6,0.006030813663100001,0.3828258984320928,0.15808634988603537,0.3072538155308751,0.5171102582859783
Cavings_400.txt,7,0.0020659718749999998,0.31570137429108097,0.14197686260091816,0.1304966532430982,0.2604841630357205
Cavings_400.txt,8,0.0021484474830000024,0.20967509147169222,0.08385254915624211,0.3890472241980202,0.6141025827362732
